Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DYS_FCU_22_V4_1_EC_Fan_FB_Ready","D2000.08",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_FB_State","D2001",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_FB_Priority","D2002",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_FB_Speed_Feedback","D2003",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_FB_Run_Hours","D2007",DWord,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_Ctrl_Mode","D2011",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_Ctrl_Value_Override","D2020",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_Ctrl_Reset","D2042",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_Ctrl_Manual_Override","D2043",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_FB_Process_Value","D2050",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_FB_Alarm_State","D2052",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_FB_Health","D2053.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_Ctrl_Alarm_H_Enabled","D2059",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_Ctrl_Alarm_L_Enabled","D2060",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_Ctrl_Alarm_H_SP","D2080",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_CO2_Ctrl_Alarm_L_SP","D2083",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_FB_Process_Value","D2100",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_FB_Alarm_State","D2102",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_FB_Health","D2103.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_Ctrl_Alarm_H_Enabled","D2109",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_Ctrl_Alarm_L_Enabled","D2110",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_Ctrl_Alarm_H_SP","D2130",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RH_Ctrl_Alarm_L_SP","D2133",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_FB_Process_Value","D2150",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_FB_Alarm_State","D2152",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_FB_Health","D2153.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_Ctrl_Alarm_H_Enabled","D2159",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_Ctrl_Alarm_L_Enabled","D2160",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_Ctrl_Alarm_H_SP","D2180",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_RA_Temp_Ctrl_Alarm_L_SP","D2183",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_FB_Process_Value","D2200",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_FB_Alarm_State","D2202",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_Ctrl_Alarm_H_Enabled","D2207",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_Ctrl_Alarm_L_Enabled","D2208",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_Ctrl_Alarm_H_SP","D2218",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_Ctrl_Alarm_L_SP","D2221",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_SA_Temp_FB_Health","D2203.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_DP_Filter_FB_SwitchTriggered","D2250.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_DP_Filter_Ctrl_Reset","D2252",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_DP_Filter_Ctrl_Latch_Alarm","D2253",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_Ctrl_Mode","D2322",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_Ctrl_Override_Value","D2323",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_Flow_Rate","D2306",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_CHWS_Temp","D2308",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_CHWR_Temp","D2310",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_Volume","D2312",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_SlaveHealth","D2300.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_Position_Feedback","D2304",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_Power","D2314",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_FB_Energy","D2316",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_Ctrl_Manual_Override","D2326",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_TIC_FB_Process_Value","D2351",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_TIC_Ctrl_Control_Output","D2358",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_iValve_TIC_Ctrl_Setpoint","D2360",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_TIC_FB_Process_Value","D2401",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_TIC_Ctrl_Control_Output","D2408",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_EC_Fan_TIC_Ctrl_Setpoint","D2410",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_FB_Space_Temperature","D2453",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_FB_AlarmState","D2452",Short,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_Ctrl_Mode","D2457",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_FB_SlaveHealth","D2450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_Ctrl_Alarm_H_Enabled","D2465",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_Ctrl_Alarm_L_Enabled","D2466",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_FB_Local_Setpoint","D2455",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_Ctrl_Alarm_H_SP","D2472",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Thermostat_Ctrl_Alarm_L_SP","D2475",Float,1,R/W,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Voltage_L1_L2","D2504",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Voltage_L2_L3","D2506",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Voltage_L3_L1","D2508",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Current_L1","D2510",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Current_L2","D2512",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Current_L3","D2514",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Power_Factor","D2516",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Frequency","D2518",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Energy_Consumption","D2522",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Active_Power","D2520",Float,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_SlaveHealth","D2500.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_FCU_22_V4_1_Power_Meter_FB_Avg_Voltage","D2502",Float,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_07_Power_Status_FB_SwitchTriggered","D7900.00",Boolean,1,RO,1000,,,,,,,,,,"",
"DYS_LMCP_07_Power_Status_Ctrl_Reset","D7902",Short,1,R/W,1000,,,,,,,,,,"",
"DYS_LMCP_07_Power_Status_Ctrl_Latch_Alarm","D7903",Short,1,R/W,1000,,,,,,,,,,"",
