Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"SCADA_FCU_22_2_CV_Ctrl_Mode","D2319",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_Ctrl_Ovrd_Val","D2320",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_FlowRate","D2306",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_CHWS_Temp","D2308",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_CHWR_Temp","D2310",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_Volume","D2312",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_Ctrl_Reset","D2323",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_SlaveHealth","D2300.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_PositionFeedback","D2304",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_Power","D2314",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_Energy","D2316",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_Ctrl_Ovrd_Ctrl","D2324",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_Ctrl_ControlMode","D2322",Word,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_FB_SlaveReady","D2300.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_TIC_FB_Process_Value","D2351",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_TIC_Ctrl_Control_Output","D2354",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_CV_TIC_Ctrl_Setpoint","D2356",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_VSD_TIC_FB_Process_Value","D2401",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_VSD_TIC_Ctrl_Control_Output","D2404",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_VSD_TIC_Ctrl_Setpoint","D2406",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_Thermostat_FB_Temperature","D2452",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_Thermostat_Ctrl_Setpoint","D2458",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_Thermostat_Ctrl_Mode","D2457",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_Thermostat_FB_SlaveReady","D2450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_Thermostat_FB_SlaveHealth","D2450.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_V1_V2","D2504",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_V2_V3","D2506",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_V3_V1","D2508",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_I_1","D2510",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_I_2","D2512",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_I_3","D2514",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_Power_Factor","D2516",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_Frequency","D2518",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_Energy_Consumption","D2522",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_Active_Power","D2520",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_SlaveHealth","D2501.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_Avg_Voltage","D2502",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_2_PM_FB_SlaveReady","D2501.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_MA_Status","D3000.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Run_Status","D3000.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Trip_Status","D3000.02",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Command","D3000.04",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Fail_to_Start","D3000.05",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Fail_to_Stop","D3000.06",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Ready","D3000.08",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Priority","D3002",Short,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_VSD_Speed_Input","D3003",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_FB_Run_Hours","D3007",DWord,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_Ctrl_Mode","D3011",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_Ctrl_Ovrd_Speed_Ctrl_Val","D3015",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_Ctrl_Reset","D3037",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_EC_Fan_Ctrl_Ovrd_Speed_Ctrl","D3038",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CO2_FB_Process_Value","D3050",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CO2_FB_Health","D3053.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_RH_FB_Process_Value","D3100",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_RH_FB_Health","D3103.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_RA_Temp_FB_Process_Value","D3150",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_RA_Temp_FB_Health","D3153.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_SA_Temp_FB_Process_Value","D3200",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_DP_Filter_SwitchTriggered","D3250.00",Boolean,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_Ctrl_Mode","D3319",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_Ctrl_Ovrd_Val","D3320",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_FlowRate","D3306",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_CHWS_Temp","D3308",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_CHWR_Temp","D3310",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_Volume","D3312",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_Ctrl_Reset","D3323",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_SlaveHealth","D3300.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_PositionFeedback","D3304",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_Power","D3314",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_Energy","D3316",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_Ctrl_Ovrd_Ctrl","D3324",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_Ctrl_ControlMode","D3322",Word,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_FB_SlaveReady","D3300.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_TIC_FB_Process_Value","D3351",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_TIC_Ctrl_Control_Output","D3354",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_CV_TIC_Ctrl_Setpoint","D3356",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_VSD_TIC_FB_Process_Value","D3401",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_VSD_TIC_Ctrl_Control_Output","D3404",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_VSD_TIC_Ctrl_Setpoint","D3406",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_Thermostat_FB_Temperature","D3452",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_Thermostat_Ctrl_Setpoint","D3458",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_Thermostat_Ctrl_Mode","D3457",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_Thermostat_FB_SlaveReady","D3450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_Thermostat_FB_SlaveHealth","D3450.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_V1_V2","D3504",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_V2_V3","D3506",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_V3_V1","D3508",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_I_1","D3510",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_I_2","D3512",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_I_3","D3514",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_Power_Factor","D3516",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_Frequency","D3518",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_Energy_Consumption","D3522",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_Active_Power","D3520",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_SlaveHealth","D3501.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_Avg_Voltage","D3502",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_13_PM_FB_SlaveReady","D3501.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_MA_Status","D4000.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Run_Status","D4000.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Trip_Status","D4000.02",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Command","D4000.04",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Fail_to_Start","D4000.05",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Fail_to_Stop","D4000.06",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Ready","D4000.08",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Priority","D4002",Short,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_VSD_Speed_Input","D4003",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_FB_Run_Hours","D4007",DWord,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_Ctrl_Mode","D4011",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_Ctrl_Ovrd_Speed_Ctrl_Val","D4015",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_Ctrl_Reset","D4037",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_EC_Fan_Ctrl_Ovrd_Speed_Ctrl","D4038",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CO2_FB_Process_Value","D4050",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CO2_FB_Health","D4053.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_RH_FB_Process_Value","D4100",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_RH_FB_Health","D4103.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_RA_Temp_FB_Process_Value","D4150",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_RA_Temp_FB_Health","D4153.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_SA_Temp_FB_Process_Value","D4200",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_DP_Filter_SwitchTriggered","D4250.00",Boolean,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_Ctrl_Mode","D4319",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_Ctrl_Ovrd_Val","D4320",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_FlowRate","D4306",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_CHWS_Temp","D4308",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_CHWR_Temp","D4310",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_Volume","D4312",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_Ctrl_Reset","D4323",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_SlaveHealth","D4300.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_PositionFeedback","D4304",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_Power","D4314",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_Energy","D4316",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_Ctrl_Ovrd_Ctrl","D4324",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_Ctrl_ControlMode","D4322",Word,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_FB_SlaveReady","D4300.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_TIC_FB_Process_Value","D4351",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_TIC_Ctrl_Control_Output","D4354",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_CV_TIC_Ctrl_Setpoint","D4356",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_VSD_TIC_FB_Process_Value","D4401",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_VSD_TIC_Ctrl_Control_Output","D4404",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_VSD_TIC_Ctrl_Setpoint","D4406",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_Thermostat_FB_Temperature","D4452",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_Thermostat_Ctrl_Setpoint","D4458",Float,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_Thermostat_Ctrl_Mode","D4457",Short,1,R/W,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_Thermostat_FB_SlaveReady","D4450.00",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_Thermostat_FB_SlaveHealth","D4450.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_V1_V2","D4504",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_V2_V3","D4506",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_V3_V1","D4508",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_I_1","D4510",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_I_2","D4512",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_I_3","D4514",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_Power_Factor","D4516",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_Frequency","D4518",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_Energy_Consumption","D4522",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_Active_Power","D4520",Float,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_SlaveHealth","D4501.01",Boolean,1,RO,1000,,,,,,,,,,"",
"SCADA_FCU_22_14_PM_FB_Avg_Voltage","D4502",Float,1,RO,1000,,,,,,,,,,"",
